User ID,Asset ID,Category,Trigger,Timestamp
3070,48,Feedback,Used An Asset,2023-08-10 09:30:12.423510
3062,73,Engagement,"Used, Not Rated",2023-08-10 09:19:00.423510
3248,35,Feedback,Used An Asset,2023-08-10 09:23:51.423510
3046,87,Feedback,Used New Asset,2023-08-10 09:19:51.423510
3200,206,Onboarding,Signup-Login,2023-08-10 09:20:52.423510
3204,244,Feedback,Used New Asset,2023-08-10 09:29:53.423510
3230,251,Engagement,Long User Inactivity,2023-08-10 09:12:32.423510
3290,184,Engagement,Near Top Contributor,2023-08-10 09:25:45.423510
3035,295,Engagement,"Used, Not Rated",2023-08-10 09:15:38.423510
3123,197,Engagement,"Used, No Feedback",2023-08-10 09:28:46.423510
3191,87,Feedback,Negative Feedback Given,2023-08-10 09:14:22.423510
3089,233,Onboarding,Signup-Login,2023-08-10 09:26:45.423510
3203,173,Engagement,Near Top Contributor,2023-08-10 09:12:38.423510
3143,300,Feedback,Frequent Portal Usage,2023-08-10 09:17:21.423510
3114,254,Engagement,Near Top Contributor,2023-08-10 09:14:44.423510
3158,135,Feedback,Frequent Portal Usage,2023-08-10 09:19:26.423510
3252,269,Engagement,"Used, No Feedback",2023-08-10 09:14:08.423510
3119,239,Engagement,Near Top Contributor,2023-08-10 09:30:32.423510
3293,161,Engagement,Near Top Contributor,2023-08-10 09:23:37.423510
3007,253,Onboarding,Signup-Login,2023-08-10 09:31:54.423510
3197,27,Engagement,Near Top Contributor,2023-08-10 09:16:36.423510
3213,221,Engagement,"Used, No Feedback",2023-08-10 09:25:53.423510
3052,27,Engagement,New Assets Added,2023-08-10 09:25:33.423510
3078,87,Engagement,Long User Inactivity,2023-08-10 09:27:41.423510
3062,196,Engagement,Long User Inactivity,2023-08-10 09:26:40.423510
3294,177,Feedback,Used An Asset,2023-08-10 09:17:17.423510
3109,132,Onboarding,Signup-Login,2023-08-10 09:32:10.423510
3102,3,Feedback,Used An Asset,2023-08-10 09:25:41.423510
3026,289,Engagement,Long User Inactivity,2023-08-10 09:23:34.423510
3049,156,Engagement,"Used, No Feedback",2023-08-10 09:27:26.423510
3159,137,Feedback,Used An Asset,2023-08-10 09:18:13.423510
3077,219,Onboarding,Signup-Login,2023-08-10 09:25:45.423510
3067,141,Engagement,"Used, No Feedback",2023-08-10 09:20:35.423510
3181,69,Feedback,Used New Asset,2023-08-10 09:21:55.423510
3042,5,Engagement,"Used, No Feedback",2023-08-10 09:21:40.423510
3031,196,Feedback,Frequent Portal Usage,2023-08-10 09:31:47.423510
3227,311,Onboarding,Signup-Login,2023-08-10 09:25:53.423510
3119,89,Onboarding,Signup-Login,2023-08-10 09:15:05.423510
3262,47,Onboarding,Signup-Login,2023-08-10 09:19:45.423510
3235,299,Feedback,Negative Feedback Given,2023-08-10 09:32:22.423510
3241,307,Feedback,"New Asset, No Feedback",2023-08-10 09:32:01.423510
3178,238,Feedback,Used An Asset,2023-08-10 09:25:08.423510
3072,94,Engagement,Long User Inactivity,2023-08-10 09:22:45.423510
3102,174,Onboarding,Signup-Login,2023-08-10 09:22:26.423510
3005,174,Engagement,Near Top Contributor,2023-08-10 09:15:55.423510
3252,275,Onboarding,Signup-Login,2023-08-10 09:14:52.423510
3265,108,Feedback,"New Asset, No Feedback",2023-08-10 09:16:31.423510
3290,167,Feedback,Negative Feedback Given,2023-08-10 09:26:46.423510
3213,286,Feedback,"New Asset, No Feedback",2023-08-10 09:23:26.423510
3033,219,Engagement,New Assets Added,2023-08-10 09:17:53.423510
3084,217,Engagement,Long User Inactivity,2023-08-10 09:25:31.423510
3212,243,Onboarding,Signup-Login,2023-08-10 09:24:31.423510
3034,166,Onboarding,Signup-Login,2023-08-10 09:19:42.423510
3072,296,Feedback,Used New Asset,2023-08-10 09:22:42.423510
3048,7,Feedback,Negative Feedback Given,2023-08-10 09:18:15.423510
3268,240,Onboarding,Signup-Login,2023-08-10 09:17:06.423510
3060,274,Engagement,Long User Inactivity,2023-08-10 09:12:53.423510
3181,190,Onboarding,Signup-Login,2023-08-10 09:18:52.423510
3099,226,Engagement,"Used, Not Rated",2023-08-10 09:22:56.423510
3134,183,Engagement,"Used, No Feedback",2023-08-10 09:27:29.423510
3291,58,Engagement,"Used, Not Rated",2023-08-10 09:20:39.423510
3293,111,Feedback,"New Asset, No Feedback",2023-08-10 09:28:35.423510
3259,80,Engagement,New Assets Added,2023-08-10 09:30:25.423510
3267,159,Onboarding,Signup-Login,2023-08-10 09:20:13.423510
3259,229,Engagement,"Used, No Feedback",2023-08-10 09:19:01.423510
3035,1,Onboarding,Signup-Login,2023-08-10 09:25:23.423510
3162,71,Onboarding,Signup-Login,2023-08-10 09:18:36.423510
3148,211,Onboarding,Signup-Login,2023-08-10 09:21:01.423510
3201,303,Feedback,"New Asset, No Feedback",2023-08-10 09:23:16.423510
3216,241,Engagement,Near Top Contributor,2023-08-10 09:13:27.423510
3075,264,Engagement,"Used, Not Rated",2023-08-10 09:27:21.423510
3125,23,Onboarding,Signup-Login,2023-08-10 09:22:45.424510
3030,96,Feedback,Negative Feedback Given,2023-08-10 09:28:56.424510
3196,293,Feedback,"New Asset, No Feedback",2023-08-10 09:22:47.424510
3043,168,Feedback,Frequent Portal Usage,2023-08-10 09:30:47.424510
3189,4,Engagement,Near Top Contributor,2023-08-10 09:17:05.424510
3197,91,Feedback,Used New Asset,2023-08-10 09:15:15.424510
3160,226,Onboarding,Signup-Login,2023-08-10 09:18:17.424510
3140,61,Feedback,Used An Asset,2023-08-10 09:27:46.424510
3161,86,Engagement,Long User Inactivity,2023-08-10 09:14:14.424510
3254,181,Feedback,Frequent Portal Usage,2023-08-10 09:30:43.424510
3185,76,Feedback,"New Asset, No Feedback",2023-08-10 09:27:10.424510
3230,124,Onboarding,Signup-Login,2023-08-10 09:15:58.424510
3097,4,Engagement,New Assets Added,2023-08-10 09:31:29.424510
3272,175,Engagement,Near Top Contributor,2023-08-10 09:30:59.424510
3290,273,Engagement,Long User Inactivity,2023-08-10 09:30:01.424510
3027,195,Engagement,Near Top Contributor,2023-08-10 09:26:54.424510
3172,95,Onboarding,Signup-Login,2023-08-10 09:30:24.424510
3040,299,Onboarding,Signup-Login,2023-08-10 09:19:38.424510
3031,52,Feedback,Negative Feedback Given,2023-08-10 09:31:01.424510
3144,298,Engagement,New Assets Added,2023-08-10 09:13:22.424510
3128,7,Feedback,Used An Asset,2023-08-10 09:18:49.424510
3096,290,Engagement,"Used, No Feedback",2023-08-10 09:25:13.424510
3070,93,Onboarding,Signup-Login,2023-08-10 09:16:03.424510
3153,183,Engagement,"Used, No Feedback",2023-08-10 09:28:06.424510
3103,42,Engagement,New Assets Added,2023-08-10 09:20:41.424510
3106,77,Feedback,Used An Asset,2023-08-10 09:25:03.424510
3209,303,Feedback,Used New Asset,2023-08-10 09:19:20.424510
3127,119,Onboarding,Signup-Login,2023-08-10 09:20:58.424510
3222,48,Feedback,Frequent Portal Usage,2023-08-10 09:28:37.424510
3008,120,Engagement,Long User Inactivity,2023-08-10 09:22:21.424510
3017,42,Onboarding,Signup-Login,2023-08-10 09:24:52.424510
3002,134,Feedback,Negative Feedback Given,2023-08-10 09:16:08.424510
3217,65,Engagement,"Used, No Feedback",2023-08-10 09:20:44.424510
3039,61,Onboarding,Signup-Login,2023-08-10 09:16:52.424510
3154,64,Onboarding,Signup-Login,2023-08-10 09:18:37.424510
3079,67,Feedback,"New Asset, No Feedback",2023-08-10 09:22:06.424510
3065,289,Engagement,Long User Inactivity,2023-08-10 09:16:05.424510
3266,11,Onboarding,Signup-Login,2023-08-10 09:22:57.424510
3201,18,Onboarding,Signup-Login,2023-08-10 09:24:36.424510
3036,109,Onboarding,Signup-Login,2023-08-10 09:26:38.424510
3110,40,Feedback,Frequent Portal Usage,2023-08-10 09:19:04.424510
3276,15,Onboarding,Signup-Login,2023-08-10 09:20:20.424510
3250,223,Onboarding,Signup-Login,2023-08-10 09:13:56.424510
3229,141,Engagement,"Used, Not Rated",2023-08-10 09:30:26.424510
3136,40,Engagement,"Used, Not Rated",2023-08-10 09:15:36.424510
3040,250,Engagement,Long User Inactivity,2023-08-10 09:20:03.424510
3129,274,Onboarding,Signup-Login,2023-08-10 09:18:58.424510
3201,242,Feedback,Frequent Portal Usage,2023-08-10 09:24:47.424510
3100,183,Feedback,Frequent Portal Usage,2023-08-10 09:29:04.424510
3119,250,Feedback,Frequent Portal Usage,2023-08-10 09:26:53.424510
3044,286,Feedback,Negative Feedback Given,2023-08-10 09:21:39.424510
3230,269,Feedback,Negative Feedback Given,2023-08-10 09:27:17.424510
3031,122,Onboarding,Signup-Login,2023-08-10 09:22:47.424510
3298,22,Onboarding,Signup-Login,2023-08-10 09:25:20.424510
3260,245,Engagement,Near Top Contributor,2023-08-10 09:27:17.424510
3013,15,Onboarding,Signup-Login,2023-08-10 09:23:37.424510
3078,286,Onboarding,Signup-Login,2023-08-10 09:30:45.424510
3139,119,Onboarding,Signup-Login,2023-08-10 09:14:25.424510
3213,132,Feedback,Frequent Portal Usage,2023-08-10 09:29:22.424510
3213,109,Feedback,Negative Feedback Given,2023-08-10 09:29:25.424510
3075,94,Feedback,Used New Asset,2023-08-10 09:29:00.424510
3265,284,Onboarding,Signup-Login,2023-08-10 09:17:37.424510
3228,89,Onboarding,Signup-Login,2023-08-10 09:31:14.424510
3258,203,Engagement,"Used, No Feedback",2023-08-10 09:28:40.424510
3198,55,Feedback,Used New Asset,2023-08-10 09:30:15.424510
3157,171,Engagement,Near Top Contributor,2023-08-10 09:21:47.424510
3190,151,Feedback,Used An Asset,2023-08-10 09:21:17.424510
3198,208,Feedback,Used An Asset,2023-08-10 09:30:45.424510
3105,181,Engagement,"Used, No Feedback",2023-08-10 09:31:34.424510
3253,246,Onboarding,Signup-Login,2023-08-10 09:29:13.424510
3129,264,Engagement,Long User Inactivity,2023-08-10 09:18:44.424510
3052,227,Engagement,New Assets Added,2023-08-10 09:15:43.424510
3165,192,Engagement,"Used, Not Rated",2023-08-10 09:28:43.425510
3248,245,Engagement,New Assets Added,2023-08-10 09:21:24.425510
3059,49,Feedback,Frequent Portal Usage,2023-08-10 09:23:15.425510
3129,183,Feedback,Frequent Portal Usage,2023-08-10 09:25:56.425510
3214,239,Feedback,Used New Asset,2023-08-10 09:13:17.425510
3201,196,Feedback,Negative Feedback Given,2023-08-10 09:28:37.425510
3037,259,Onboarding,Signup-Login,2023-08-10 09:30:07.425510
3207,166,Feedback,"New Asset, No Feedback",2023-08-10 09:12:34.425510
3203,93,Onboarding,Signup-Login,2023-08-10 09:27:44.425510
3084,100,Feedback,"New Asset, No Feedback",2023-08-10 09:27:04.425510
3217,12,Feedback,"New Asset, No Feedback",2023-08-10 09:21:53.425510
3051,3,Engagement,Long User Inactivity,2023-08-10 09:22:45.425510
3252,235,Feedback,"New Asset, No Feedback",2023-08-10 09:27:15.425510
3253,117,Onboarding,Signup-Login,2023-08-10 09:17:13.425510
3131,193,Feedback,Used New Asset,2023-08-10 09:24:32.425510
3047,120,Onboarding,Signup-Login,2023-08-10 09:29:07.425510
3259,120,Feedback,Used New Asset,2023-08-10 09:23:26.425510
3180,151,Engagement,Near Top Contributor,2023-08-10 09:31:00.425510
3183,270,Feedback,Used New Asset,2023-08-10 09:18:58.425510
3002,41,Onboarding,Signup-Login,2023-08-10 09:23:40.425510
3000,22,Engagement,"Used, No Feedback",2023-08-10 09:19:39.425510
3009,254,Onboarding,Signup-Login,2023-08-10 09:18:06.425510
3217,108,Engagement,Near Top Contributor,2023-08-10 09:29:52.425510
3063,184,Feedback,Frequent Portal Usage,2023-08-10 09:13:13.425510
3250,134,Onboarding,Signup-Login,2023-08-10 09:14:50.425510
3200,19,Feedback,Frequent Portal Usage,2023-08-10 09:15:07.425510
3096,226,Onboarding,Signup-Login,2023-08-10 09:27:42.425510
3112,158,Feedback,Used An Asset,2023-08-10 09:27:07.425510
3195,258,Engagement,New Assets Added,2023-08-10 09:20:23.425510
3078,262,Onboarding,Signup-Login,2023-08-10 09:21:31.425510
3293,55,Feedback,Used An Asset,2023-08-10 09:22:06.425510
3233,297,Onboarding,Signup-Login,2023-08-10 09:24:45.425510
3253,277,Onboarding,Signup-Login,2023-08-10 09:16:17.425510
3036,16,Feedback,Frequent Portal Usage,2023-08-10 09:14:39.425510
3213,275,Onboarding,Signup-Login,2023-08-10 09:27:19.425510
3116,36,Engagement,"Used, No Feedback",2023-08-10 09:24:57.425510
3152,295,Onboarding,Signup-Login,2023-08-10 09:17:46.425510
3217,304,Engagement,"Used, Not Rated",2023-08-10 09:23:55.425510
3007,233,Feedback,"New Asset, No Feedback",2023-08-10 09:31:33.425510
3148,261,Engagement,Long User Inactivity,2023-08-10 09:30:13.425510
3271,44,Feedback,Negative Feedback Given,2023-08-10 09:28:14.425510
3220,79,Feedback,Used New Asset,2023-08-10 09:28:49.425510
3261,32,Onboarding,Signup-Login,2023-08-10 09:20:17.425510
3258,239,Feedback,"New Asset, No Feedback",2023-08-10 09:16:16.425510
3232,160,Feedback,Frequent Portal Usage,2023-08-10 09:13:54.425510
3214,76,Engagement,Long User Inactivity,2023-08-10 09:22:38.425510
3011,245,Onboarding,Signup-Login,2023-08-10 09:26:09.425510
3073,201,Onboarding,Signup-Login,2023-08-10 09:17:54.425510
3010,81,Feedback,Negative Feedback Given,2023-08-10 09:28:08.425510
3172,69,Onboarding,Signup-Login,2023-08-10 09:26:33.425510
3091,260,Feedback,Used New Asset,2023-08-10 09:30:34.425510
3283,298,Feedback,"New Asset, No Feedback",2023-08-10 09:32:20.425510
3052,212,Engagement,"Used, Not Rated",2023-08-10 09:16:53.425510
3047,241,Feedback,Used New Asset,2023-08-10 09:23:05.425510
3006,158,Engagement,"Used, Not Rated",2023-08-10 09:18:54.425510
3160,255,Feedback,"New Asset, No Feedback",2023-08-10 09:21:36.425510
3058,195,Feedback,Used New Asset,2023-08-10 09:26:57.425510
3251,13,Onboarding,Signup-Login,2023-08-10 09:26:47.425510
3025,196,Feedback,"New Asset, No Feedback",2023-08-10 09:24:11.425510
3079,284,Feedback,"New Asset, No Feedback",2023-08-10 09:32:08.425510
3093,115,Feedback,Negative Feedback Given,2023-08-10 09:17:24.425510
3197,276,Feedback,"New Asset, No Feedback",2023-08-10 09:18:12.425510
3037,115,Onboarding,Signup-Login,2023-08-10 09:16:23.425510
3269,173,Feedback,Frequent Portal Usage,2023-08-10 09:13:38.425510
3033,251,Onboarding,Signup-Login,2023-08-10 09:24:27.425510
3209,301,Feedback,"New Asset, No Feedback",2023-08-10 09:27:59.425510
3031,98,Engagement,Long User Inactivity,2023-08-10 09:30:58.425510
3187,13,Engagement,"Used, Not Rated",2023-08-10 09:29:52.425510
3274,74,Onboarding,Signup-Login,2023-08-10 09:28:34.425510
3181,160,Onboarding,Signup-Login,2023-08-10 09:29:07.425510
3193,40,Feedback,Used New Asset,2023-08-10 09:27:34.425510
3108,296,Onboarding,Signup-Login,2023-08-10 09:14:32.425510
3279,5,Onboarding,Signup-Login,2023-08-10 09:22:28.426510
3115,268,Onboarding,Signup-Login,2023-08-10 09:20:49.426510
3045,147,Engagement,Near Top Contributor,2023-08-10 09:25:02.426510
3061,192,Feedback,Negative Feedback Given,2023-08-10 09:23:49.426510
3020,179,Engagement,"Used, No Feedback",2023-08-10 09:13:27.426510
3032,135,Onboarding,Signup-Login,2023-08-10 09:13:23.426510
3126,200,Onboarding,Signup-Login,2023-08-10 09:27:52.426510
3036,246,Onboarding,Signup-Login,2023-08-10 09:31:49.426510
3138,46,Engagement,"Used, Not Rated",2023-08-10 09:20:07.426510
3230,226,Onboarding,Signup-Login,2023-08-10 09:14:37.426510
3044,130,Engagement,Near Top Contributor,2023-08-10 09:26:29.426510
3107,246,Feedback,Negative Feedback Given,2023-08-10 09:17:15.426510
3215,269,Engagement,"Used, No Feedback",2023-08-10 09:27:21.426510
3125,238,Onboarding,Signup-Login,2023-08-10 09:23:09.426510
3114,114,Engagement,Long User Inactivity,2023-08-10 09:22:36.426510
3088,87,Feedback,Negative Feedback Given,2023-08-10 09:14:07.426510
3043,152,Feedback,Negative Feedback Given,2023-08-10 09:19:00.426510
3128,7,Engagement,New Assets Added,2023-08-10 09:14:40.426510
3228,59,Engagement,Near Top Contributor,2023-08-10 09:31:39.426510
3235,198,Engagement,Long User Inactivity,2023-08-10 09:20:13.426510
3092,310,Feedback,Used New Asset,2023-08-10 09:16:01.426510
3098,244,Engagement,"Used, No Feedback",2023-08-10 09:27:25.426510
3227,59,Onboarding,Signup-Login,2023-08-10 09:20:27.426510
3096,232,Onboarding,Signup-Login,2023-08-10 09:30:35.426510
3134,240,Feedback,"New Asset, No Feedback",2023-08-10 09:29:07.426510
3045,300,Feedback,Used New Asset,2023-08-10 09:13:46.426510
3281,291,Feedback,"New Asset, No Feedback",2023-08-10 09:22:09.426510
3190,203,Feedback,"New Asset, No Feedback",2023-08-10 09:24:22.426510
3091,298,Engagement,"Used, No Feedback",2023-08-10 09:21:06.426510
3241,73,Onboarding,Signup-Login,2023-08-10 09:21:21.426510
3180,233,Feedback,Used New Asset,2023-08-10 09:19:39.426510
3143,188,Onboarding,Signup-Login,2023-08-10 09:30:03.426510
3265,264,Engagement,Near Top Contributor,2023-08-10 09:24:49.426510
3123,245,Feedback,"New Asset, No Feedback",2023-08-10 09:13:31.426510
3110,304,Onboarding,Signup-Login,2023-08-10 09:29:00.426510
3137,115,Onboarding,Signup-Login,2023-08-10 09:16:51.426510
3094,190,Onboarding,Signup-Login,2023-08-10 09:22:30.426510
3055,49,Onboarding,Signup-Login,2023-08-10 09:14:54.426510
3043,197,Onboarding,Signup-Login,2023-08-10 09:26:43.426510
3175,288,Engagement,"Used, Not Rated",2023-08-10 09:28:41.426510
3240,24,Engagement,New Assets Added,2023-08-10 09:30:01.426510
3013,41,Engagement,"Used, No Feedback",2023-08-10 09:18:42.426510
3001,172,Onboarding,Signup-Login,2023-08-10 09:32:03.426510
3080,201,Feedback,"New Asset, No Feedback",2023-08-10 09:16:42.426510
3094,306,Onboarding,Signup-Login,2023-08-10 09:29:57.426510
3286,85,Onboarding,Signup-Login,2023-08-10 09:13:08.426510
3096,219,Feedback,"New Asset, No Feedback",2023-08-10 09:30:33.426510
3253,169,Feedback,Used New Asset,2023-08-10 09:14:25.426510
3226,204,Onboarding,Signup-Login,2023-08-10 09:12:43.426510
3273,273,Engagement,New Assets Added,2023-08-10 09:16:28.426510
3075,301,Feedback,Frequent Portal Usage,2023-08-10 09:21:14.426510
3182,3,Onboarding,Signup-Login,2023-08-10 09:21:24.426510
3018,150,Onboarding,Signup-Login,2023-08-10 09:19:57.426510
3012,300,Onboarding,Signup-Login,2023-08-10 09:13:10.426510
3167,102,Engagement,"Used, Not Rated",2023-08-10 09:16:04.426510
3266,177,Engagement,"Used, Not Rated",2023-08-10 09:26:15.426510
3146,296,Onboarding,Signup-Login,2023-08-10 09:18:53.426510
3241,204,Feedback,Frequent Portal Usage,2023-08-10 09:19:42.426510
3077,166,Feedback,Used An Asset,2023-08-10 09:27:04.426510
3201,266,Onboarding,Signup-Login,2023-08-10 09:12:58.426510
3006,186,Feedback,"New Asset, No Feedback",2023-08-10 09:25:54.426510
3103,5,Feedback,Used An Asset,2023-08-10 09:17:41.426510
3292,289,Feedback,Frequent Portal Usage,2023-08-10 09:20:53.426510
3011,137,Onboarding,Signup-Login,2023-08-10 09:22:56.426510
3159,169,Onboarding,Signup-Login,2023-08-10 09:29:11.426510
3199,173,Onboarding,Signup-Login,2023-08-10 09:25:37.426510
3275,255,Feedback,Used New Asset,2023-08-10 09:12:42.426510
3179,123,Feedback,Frequent Portal Usage,2023-08-10 09:20:14.426510
3148,126,Engagement,Long User Inactivity,2023-08-10 09:26:37.426510
3072,168,Feedback,Frequent Portal Usage,2023-08-10 09:27:11.426510
3262,62,Feedback,"New Asset, No Feedback",2023-08-10 09:29:57.427510
3199,3,Onboarding,Signup-Login,2023-08-10 09:28:43.427510
3284,143,Engagement,New Assets Added,2023-08-10 09:14:57.427510
3299,44,Onboarding,Signup-Login,2023-08-10 09:21:53.427510
3076,188,Feedback,Used New Asset,2023-08-10 09:30:03.427510
3184,52,Feedback,Negative Feedback Given,2023-08-10 09:21:10.427510
3242,223,Onboarding,Signup-Login,2023-08-10 09:25:41.427510
3008,11,Onboarding,Signup-Login,2023-08-10 09:13:02.427510
3210,160,Onboarding,Signup-Login,2023-08-10 09:16:38.427510
3156,1,Engagement,Long User Inactivity,2023-08-10 09:14:43.427510
3071,26,Onboarding,Signup-Login,2023-08-10 09:15:49.427510
3048,209,Feedback,Used An Asset,2023-08-10 09:14:50.427510
3058,171,Engagement,"Used, No Feedback",2023-08-10 09:31:00.427510
3217,261,Feedback,"New Asset, No Feedback",2023-08-10 09:18:48.427510
3132,273,Feedback,Used An Asset,2023-08-10 09:30:56.427510
3124,10,Feedback,Negative Feedback Given,2023-08-10 09:27:47.427510
3181,284,Engagement,Long User Inactivity,2023-08-10 09:18:57.427510
3145,182,Onboarding,Signup-Login,2023-08-10 09:26:26.427510
3138,265,Onboarding,Signup-Login,2023-08-10 09:21:37.427510
3254,31,Onboarding,Signup-Login,2023-08-10 09:19:22.427510
3230,138,Onboarding,Signup-Login,2023-08-10 09:16:48.427510
3068,250,Feedback,Used New Asset,2023-08-10 09:30:22.427510
